kBf=2280.15,kBr=0.046709999999999995,kcatE=5.328,kdEf=0.1958,kdEr=83.6,kdp=367.78000000000003,kdpERK=1.6211,kdpMEK=4.317950000000001,kdpR1=28.1,kdpSOS=0.037211,kdR1f=1.9012499999999999,kdR1r=22.27,kEf=116875.0,kEr=3.24,kfpBr=15.960000000000003,kfpR1r=0.10300000000000001,kG2f=3.2600000000000002,kG2r=14485.5,kG2SOSf=0.9842,kG2SOSr=424.08,kiBf=1.2877e-12,kiBr=5.382,kiR1f=1.258e-5,kiR1r=1.2760000000000002,Kmgneslow=216300.0,knfpBR1=3.52425e-12,knfpiBr=14.28,knfpiR1r=0.10787999999999999,knfpSOS=3.332e-5,kpERK=2.2619999999999997e-6,kpMEK=0.00037365,kpR1=4236.5,kR1f=0.00025652499999999996,kR1r=313.26,kRgneslow=4.3125,kRhydro=0.2439,kSoff=48.832,kSon=149.99,kSOSf=0.00048024000000000005,kSOSr=16.426
kBf=4250.65,kBr=0.11331499999999999,kcatE=27.971999999999998,kdEf=6.3145500000000006,kdEr=34.96,kdp=51.800000000000004,kdpERK=0.2262,kdpMEK=3.96025,kdpR1=44.96000000000001,kdpSOS=0.056842,kdR1f=2.68125,kdR1r=128.38,kEf=5000.0,kEr=214.92000000000002,kfpBr=42.56,kfpR1r=0.40582000000000007,kG2f=0.26080000000000003,kG2r=26973.0,kG2SOSf=0.24604999999999996,kG2SOSr=376.96,kiBf=1.2956e-12,kiBr=14.898000000000001,kiR1f=1.48e-5,kiR1r=0.033,Kmgneslow=547960.0,knfpBR1=1.2192e-12,knfpiBr=74.97,knfpiR1r=0.11484,knfpSOS=3.4495999999999996e-5,kpERK=6.553999999999999e-6,kpMEK=0.0010335,kpR1=7671.5,kR1f=0.00019032499999999998,kR1r=821.74,kRgneslow=53.7625,kRhydro=1.9783,kSoff=81.532,kSon=216.49500000000003,kSOSf=0.00049956,kSOSr=5.825499999999999
kBf=3096.5,kBr=0.08736499999999998,kcatE=17.982,kdEf=8.517299999999999,kdEr=19.0,kdp=396.27000000000004,kdpERK=0.30160000000000003,kdpMEK=1.8907,kdpR1=75.87,kdpSOS=0.005566999999999999,kdR1f=9.01875,kdR1r=38.645,kEf=78125.0,kEr=200.88,kfpBr=48.412000000000006,kfpR1r=0.32136000000000003,kG2f=4.890000000000001,kG2r=18481.5,kG2SOSf=1.59285,kG2SOSr=400.52000000000004,kiBf=1.1376000000000001e-12,kiBr=0.7020000000000001,kiR1f=2.8120000000000004e-6,kiR1r=1.485,Kmgneslow=151410.0,knfpBR1=5.1435e-13,knfpiBr=33.150000000000006,knfpiR1r=0.00696,knfpSOS=7.7224e-5,kpERK=3.7119999999999998e-6,kpMEK=0.0001431,kpR1=19007.0,kR1f=0.00016053499999999998,kR1r=513.02,kRgneslow=14.087499999999999,kRhydro=1.17885,kSoff=32.264,kSon=55.185,kSOSf=4.9680000000000005e-5,kSOSr=6.3985
kBf=1801.5999999999997,kBr=0.044115,kcatE=12.321000000000002,kdEf=3.2307,kdEr=28.88,kdp=479.1500000000001,kdpERK=3.6569,kdpMEK=1.533,kdpR1=4.215000000000001,kdpSOS=0.038676,kdR1f=5.50875,kdR1r=64.19,kEf=72500.0,kEr=212.76000000000002,kfpBr=52.93400000000001,kfpR1r=0.0515,kG2f=5.0856,kG2r=32967.0,kG2SOSf=1.41155,kG2SOSr=321.005,kiBf=1.4773e-12,kiBr=13.728000000000002,kiR1f=1.2136000000000002e-5,kiR1r=1.0450000000000002,Kmgneslow=147805.0,knfpBR1=1.84785e-12,knfpiBr=21.42,knfpiR1r=0.10701000000000001,knfpSOS=5.0567999999999994e-5,kpERK=5.8580000000000005e-6,kpMEK=0.0010970999999999997,kpR1=6755.5,kR1f=0.00013901999999999995,kR1r=149.82000000000002,kRgneslow=16.099999999999998,kRhydro=0.5691,kSoff=10.028,kSon=69.33500000000001,kSOSf=0.00014351999999999998,kSOSr=8.3085
kBf=1435.6499999999999,kBr=0.16434999999999997,kcatE=23.31,kdEf=2.98595,kdEr=14.44,kdp=372.96000000000004,kdpERK=0.9802,kdpMEK=0.10220000000000001,kdpR1=122.23500000000001,kdpSOS=0.055377,kdR1f=6.825,kdR1r=70.74,kEf=80000.0,kEr=207.35999999999999,kfpBr=23.142000000000003,kfpR1r=0.25338000000000005,kG2f=4.6618,kG2r=27972.0,kG2SOSf=1.0748499999999999,kG2SOSr=309.225,kiBf=3.9500000000000003e-13,kiBr=0.546,kiR1f=4.440000000000001e-6,kiR1r=1.3090000000000002,Kmgneslow=677740.0,knfpBR1=3.0099e-12,knfpiBr=102.0,knfpiR1r=0.056549999999999996,knfpSOS=3.136e-5,kpERK=6.2059999999999995e-6,kpMEK=0.0003498,kpR1=20724.5,kR1f=0.00032438,kR1r=127.11999999999999,kRgneslow=36.5125,kRhydro=1.80215,kSoff=33.136,kSon=236.30500000000004,kSOSf=0.0003174,kSOSr=8.977
kBf=394.09999999999997,kBr=0.04152,kcatE=49.28399999999999,kdEf=6.6572,kdEr=70.67999999999999,kdp=243.46,kdpERK=0.7162999999999999,kdpMEK=3.3981500000000002,kdpR1=271.165,kdpSOS=0.001465,kdR1f=7.215,kdR1r=63.535,kEf=6250.0,kEr=69.11999999999999,kfpBr=10.64,kfpR1r=0.14626000000000003,kG2f=1.8908000000000003,kG2r=22311.0,kG2SOSf=0.7511,kG2SOSr=94.24,kiBf=3.6340000000000005e-13,kiBr=12.012000000000002,kiR1f=2.6640000000000002e-6,kiR1r=1.6060000000000003,Kmgneslow=183855.0,knfpBR1=4.0005000000000005e-13,knfpiBr=42.330000000000005,knfpiR1r=0.01566,knfpSOS=3.0968e-5,kpERK=7.191999999999999e-6,kpMEK=0.00115275,kpR1=2633.5,kR1f=4.303e-5,kR1r=236.08,kRgneslow=9.2,kRhydro=1.5040499999999999,kSoff=66.272,kSon=263.19,kSOSf=0.00014075999999999997,kSOSr=11.9375
kBf=4053.6000000000004,kBr=0.06833499999999998,kcatE=30.636,kdEf=9.25155,kdEr=4.56,kdp=248.64000000000001,kdpERK=0.5277999999999999,kdpMEK=2.7849500000000003,kdpR1=87.11000000000001,kdpSOS=0.009668999999999999,kdR1f=0.14625,kdR1r=32.75,kEf=87500.0,kEr=171.71999999999997,kfpBr=1.064,kfpR1r=0.3914000000000001,kG2f=2.4450000000000003,kG2r=9490.5,kG2SOSf=1.12665,kG2SOSr=276.83,kiBf=9.875000000000002e-13,kiBr=5.148,kiR1f=1.2284000000000001e-5,kiR1r=1.2980000000000003,Kmgneslow=310030.0,knfpBR1=2.03835e-12,knfpiBr=34.68000000000001,knfpiR1r=0.08526,knfpSOS=4.899999999999999e-5,kpERK=1.0208e-5,kpMEK=0.0006439499999999999,kpR1=10992.0,kR1f=2.6479999999999997e-5,kR1r=848.9799999999999,kRgneslow=46.0,kRhydro=2.6828999999999996,kSoff=22.672000000000004,kSon=232.06000000000003,kSOSf=1.38e-5,kSOSr=5.539
kBf=3856.55,kBr=0.016434999999999998,kcatE=50.616,kdEf=3.86705,kdEr=82.83999999999999,kdp=401.45000000000005,kdpERK=1.3572000000000002,kdpMEK=0.25550000000000006,kdpR1=134.88,kdpSOS=0.055084,kdR1f=2.58375,kdR1r=87.115,kEf=71875.0,kEr=128.52,kfpBr=11.172,kfpR1r=0.40170000000000006,kG2f=1.7930000000000001,kG2r=10156.5,kG2SOSf=2.44755,kG2SOSr=488.87,kiBf=5.925e-13,kiBr=8.034,kiR1f=1.1026e-5,kiR1r=1.7820000000000005,Kmgneslow=36050.0,knfpBR1=2.22885e-12,knfpiBr=18.87,knfpiR1r=0.01044,knfpSOS=3.2928e-5,kpERK=1.1483999999999999e-5,kpMEK=0.00045315,kpR1=9274.5,kR1f=0.00018370499999999996,kR1r=367.73999999999995,kRgneslow=50.599999999999994,kRhydro=1.1517499999999998,kSoff=67.144,kSon=179.705,kSOSf=0.0005464799999999999,kSOSr=1.4324999999999999
kBf=4138.05,kBr=0.024219999999999995,kcatE=33.632999999999996,kdEf=7.7341,kdEr=78.27999999999999,kdp=481.74,kdpERK=1.3195000000000001,kdpMEK=4.5479,kdpR1=174.22,kdpSOS=0.016994,kdR1f=1.9987499999999998,kdR1r=61.57,kEf=70000.0,kEr=172.8,kfpBr=9.044,kfpR1r=0.40788,kG2f=5.9658,kG2r=8325.0,kG2SOSf=1.6835,kG2SOSr=270.94,kiBf=7.347000000000001e-13,kiBr=14.43,kiR1f=9.99e-6,kiR1r=0.066,Kmgneslow=111755.0,knfpBR1=3.2575500000000004e-12,knfpiBr=67.83,knfpiR1r=0.1566,knfpSOS=2.3912e-5,kpERK=4.524e-6,kpMEK=0.0007155,kpR1=18320.0,kR1f=0.00010757499999999999,kR1r=526.64,kRgneslow=54.912499999999994,kRhydro=0.9214000000000001,kSoff=46.652,kSon=148.57500000000002,kSOSf=0.00051888,kSOSr=2.0054999999999996
kBf=3321.7,kBr=0.031139999999999994,kcatE=55.27799999999999,kdEf=7.58725,kdEr=60.8,kdp=137.27,kdpERK=2.5636,kdpMEK=0.28105,kdpR1=118.02,kdpSOS=0.036918,kdR1f=1.95,kdR1r=90.39,kEf=83125.0,kEr=196.55999999999997,kfpBr=24.738000000000003,kfpR1r=0.36050000000000004,kG2f=6.194,kG2r=15151.5,kG2SOSf=0.19424999999999998,kG2SOSr=412.3,kiBf=1.2087e-12,kiBr=6.864,kiR1f=7.992e-6,kiR1r=0.9570000000000002,Kmgneslow=472255.0,knfpBR1=1.6002e-12,knfpiBr=7.140000000000001,knfpiR1r=0.13224,knfpSOS=1.7248e-5,kpERK=5.51e-6,kpMEK=0.0015661499999999999,kpR1=17289.5,kR1f=7.281999999999998e-5,kR1r=304.17999999999995,kRgneslow=46.8625,kRhydro=2.56095,kSoff=30.52,kSon=5.66,kSOSf=4.416e-5,kSOSr=18.718
kBf=84.45,kBr=0.11504499999999998,kcatE=44.288999999999994,kdEf=8.957849999999999,kdEr=22.04,kdp=370.37000000000006,kdpERK=0.0754,kdpMEK=2.83605,kdpR1=265.545,kdpSOS=0.021096,kdR1f=3.85125,kdR1r=7.205,kEf=45625.0,kEr=179.28,kfpBr=51.33800000000001,kfpR1r=0.39964000000000005,kG2f=5.835400000000001,kG2r=8991.0,kG2SOSf=1.67055,kG2SOSr=17.67,kiBf=5.609000000000001e-13,kiBr=10.452000000000002,kiR1f=2.2200000000000003e-6,kiR1r=1.3970000000000002,Kmgneslow=371315.0,knfpBR1=2.1717e-12,knfpiBr=81.09,knfpiR1r=0.14789999999999998,knfpSOS=7.408799999999999e-5,kpERK=9.86e-7,kpMEK=0.0009858,kpR1=19579.5,kR1f=2.9789999999999998e-5,kR1r=572.0400000000001,kRgneslow=5.749999999999999,kRhydro=2.0325,kSoff=23.108,kSon=155.65,kSOSf=0.00023736,kSOSr=15.470999999999998
kBf=4729.2,kBr=0.170405,kcatE=36.297,kdEf=3.4754500000000004,kdEr=145.92,kdp=49.21,kdpERK=1.2064000000000001,kdpMEK=4.6501,kdpR1=119.42500000000001,kdpSOS=0.057135,kdR1f=5.265,kdR1r=20.304999999999996,kEf=14375.0,kEr=109.08,kfpBr=1.862,kfpR1r=0.28222,kG2f=6.389600000000001,kG2r=5494.5,kG2SOSf=0.38849999999999996,kG2SOSr=391.685,kiBf=5.214000000000001e-13,kiBr=12.168000000000001,kiR1f=7.252000000000001e-6,kiR1r=0.671,Kmgneslow=436205.0,knfpBR1=2.6860500000000003e-12,knfpiBr=65.79,knfpiR1r=0.06873000000000001,knfpSOS=1.764e-5,kpERK=8.932e-6,kpMEK=0.00027825,kpR1=16144.5,kR1f=0.00030783,kR1r=485.7799999999999,kRgneslow=6.325,kRhydro=1.72085,kSoff=20.056,kSon=101.88000000000001,kSOSf=0.00029256000000000003,kSOSr=17.189999999999998
kBf=3743.95,kBr=0.15569999999999998,kcatE=52.94699999999999,kdEf=0.44055,kdEr=35.72,kdp=453.25000000000006,kdpERK=2.4505,kdpMEK=1.2774999999999999,kdpR1=23.885000000000005,kdpSOS=0.050103,kdR1f=1.17,kdR1r=83.185,kEf=90625.0,kEr=123.12,kfpBr=15.694000000000003,kfpR1r=0.22866,kG2f=6.2918,kG2r=1165.5,kG2SOSf=2.5252499999999998,kG2SOSr=456.475,kiBf=8.295000000000002e-13,kiBr=3.3540000000000005,kiR1f=1.1248e-5,kiR1r=1.727,Kmgneslow=710185.0,knfpBR1=2.0193e-12,knfpiBr=21.93,knfpiR1r=0.018269999999999998,knfpSOS=2.744e-6,kpERK=2.9579999999999995e-6,kpMEK=0.0004611,kpR1=14541.5,kR1f=0.00010591999999999998,kR1r=839.9,kRgneslow=26.7375,kRhydro=1.7344,kSoff=61.476000000000006,kSon=89.14500000000001,kSOSf=0.00015456,kSOSr=9.6455
kBf=3124.6499999999996,kBr=0.09860999999999998,kcatE=58.94099999999999,kdEf=7.09775,kdEr=126.15999999999998,kdp=209.79000000000005,kdpERK=2.28085,kdpMEK=4.4968,kdpR1=32.315,kdpSOS=0.048052000000000004,kdR1f=2.87625,kdR1r=50.435,kEf=88750.0,kEr=16.200000000000003,kfpBr=43.623999999999995,kfpR1r=0.006180000000000001,kG2f=1.9560000000000002,kG2r=22644.0,kG2SOSf=1.813,kG2SOSr=53.010000000000005,kiBf=4.1080000000000003e-13,kiBr=12.636000000000001,kiR1f=1.11e-5,kiR1r=1.2650000000000001,Kmgneslow=609245.0,knfpBR1=1.6764000000000002e-12,knfpiBr=97.92,knfpiR1r=0.15921,knfpSOS=4.5079999999999995e-5,kpERK=2.7839999999999995e-6,kpMEK=0.0008904,kpR1=8015.0,kR1f=0.00011088499999999997,kR1r=749.1,kRgneslow=36.8,kRhydro=1.1924,kSoff=62.348,kSon=239.13500000000002,kSOSf=0.00041676,kSOSr=18.0495
kBf=3941.0,kBr=0.132345,kcatE=29.304,kdEf=4.895,kdEr=148.20000000000002,kdp=155.4,kdpERK=2.7521,kdpMEK=5.08445,kdpR1=37.935,kdpSOS=0.029592999999999994,kdR1f=4.82625,kdR1r=24.89,kEf=49375.0,kEr=162.0,kfpBr=35.91000000000001,kfpR1r=0.27192,kG2f=2.119,kG2r=12154.5,kG2SOSf=1.43745,kG2SOSr=111.91,kiBf=1.0744000000000001e-12,kiBr=5.07,kiR1f=8.88e-6,kiR1r=1.6720000000000002,Kmgneslow=173040.0,knfpBR1=2.4765e-13,knfpiBr=29.070000000000004,knfpiR1r=0.15138,knfpSOS=3.1752e-5,kpERK=7.482e-6,kpMEK=0.00058035,kpR1=1832.0,kR1f=0.00017211999999999997,kR1r=131.66,kRgneslow=3.1624999999999996,kRhydro=2.5338499999999997,kSoff=12.644,kSon=58.015,kSOSf=0.0001242,kSOSr=2.5784999999999996
kBf=4475.85,kBr=0.004324999999999999,kcatE=13.985999999999999,kdEf=3.1328000000000005,kdEr=84.36,kdp=251.23000000000002,kdpERK=1.2818,kdpMEK=2.01845,kdpR1=198.105,kdpSOS=0.006153,kdR1f=4.3875,kdR1r=41.92,kEf=108125.0,kEr=85.32,kfpBr=26.068,kfpR1r=0.38522000000000006,kG2f=2.282,kG2r=2331.0,kG2SOSf=0.3625999999999999,kG2SOSr=580.165,kiBf=1.3035000000000003e-12,kiBr=8.97,kiR1f=7.326000000000001e-6,kiR1r=2.0460000000000003,Kmgneslow=634480.0,knfpBR1=1.2954e-12,knfpiBr=37.74,knfpiR1r=0.08700000000000001,knfpSOS=5.3704e-5,kpERK=1.0265999999999998e-5,kpMEK=0.0014787,kpR1=4122.0,kR1f=0.00011915999999999996,kR1r=213.38000000000002,kRgneslow=33.925,kRhydro=0.9485000000000001,kSoff=86.76400000000001,kSon=247.62500000000003,kSOSf=0.00028704,kSOSr=13.752
kBf=365.95,kBr=0.052765,kcatE=40.626,kdEf=0.5873999999999999,kdEr=119.31999999999998,kdp=385.91,kdpERK=3.016,kdpMEK=2.06955,kdpR1=22.479999999999997,kdpSOS=0.03809,kdR1f=4.24125,kdR1r=76.635,kEf=91250.0,kEr=156.6,kfpBr=8.246000000000002,kfpR1r=0.3563800000000001,kG2f=1.5648000000000002,kG2r=31801.5,kG2SOSf=2.331,kG2SOSr=388.74,kiBf=1.3509e-12,kiBr=10.764000000000001,kiR1f=7.696e-6,kiR1r=0.25300000000000006,Kmgneslow=605640.0,knfpBR1=1.58115e-12,knfpiBr=11.729999999999999,knfpiR1r=0.14181,knfpSOS=5.644799999999999e-5,kpERK=1.3339999999999998e-6,kpMEK=0.0010653,kpR1=8358.5,kR1f=0.00029458999999999996,kR1r=662.84,kRgneslow=35.3625,kRhydro=1.9647499999999998,kSoff=45.344,kSon=210.83500000000004,kSOSf=0.00043332,kSOSr=12.033
kBf=3012.05,kBr=0.05363,kcatE=64.93499999999999,kdEf=3.7202,kdEr=57.0,kdp=502.46000000000004,kdpERK=3.5815,kdpMEK=0.17885,kdpR1=179.84,kdpSOS=0.02344,kdR1f=1.1212499999999999,kdR1r=107.42,kEf=1875.0,kEr=35.64,kfpBr=2.926,kfpR1r=0.07004,kG2f=2.3798000000000004,kG2r=30802.5,kG2SOSf=2.2274,kG2SOSr=41.23,kiBf=5.372000000000001e-13,kiBr=0.6240000000000001,kiR1f=1.443e-5,kiR1r=1.5180000000000002,Kmgneslow=400155.0,knfpBR1=2.9908500000000003e-12,knfpiBr=36.720000000000006,knfpiR1r=0.05480999999999999,knfpSOS=5.684e-5,kpERK=9.917999999999999e-6,kpMEK=0.00089835,kpR1=9618.0,kR1f=9.267999999999999e-5,kR1r=730.94,kRgneslow=23.8625,kRhydro=2.07315,kSoff=49.704,kSon=147.16000000000003,kSOSf=4.692e-5,kSOSr=5.920999999999999
kBf=5123.3,kBr=0.15224,kcatE=66.6,kdEf=6.99985,kdEr=142.88,kdp=432.53000000000003,kdpERK=2.9783,kdpMEK=3.70475,kdpR1=178.435,kdpSOS=0.009375999999999999,kdR1f=4.680000000000001,kdR1r=79.25500000000001,kEf=94375.0,kEr=153.36,kfpBr=24.206,kfpR1r=0.05356,kG2f=0.7498000000000001,kG2r=7159.5,kG2SOSf=0.5439,kG2SOSr=259.15999999999997,kiBf=3.397e-13,kiBr=1.326,kiR1f=1.3986000000000001e-5,kiR1r=2.079,Kmgneslow=223510.0,knfpBR1=2.8575e-12,knfpiBr=47.940000000000005,knfpiR1r=0.09222000000000001,knfpSOS=7.2912e-5,kpERK=8.235999999999999e-6,kpMEK=0.00038955,kpR1=19465.0,kR1f=0.00022342499999999997,kR1r=186.14,kRgneslow=42.837500000000006,kRhydro=0.09485,kSoff=57.98800000000001,kSon=186.78,kSOSf=0.00039744000000000004,kSOSr=10.887
kBf=253.35000000000002,kBr=0.11417999999999998,kcatE=39.959999999999994,kdEf=9.398399999999999,kdEr=104.88,kdp=189.07000000000002,kdpERK=1.11215,kdpMEK=3.5770000000000004,kdpR1=80.08500000000001,kdpSOS=0.013184999999999999,kdR1f=1.7062499999999998,kdR1r=43.885000000000005,kEf=35625.0,kEr=6.48,kfpBr=7.714,kfpR1r=0.37698,kG2f=1.0432,kG2r=10989.0,kG2SOSf=1.15255,kG2SOSr=61.845,kiBf=1.3588e-12,kiBr=8.268,kiR1f=5.180000000000001e-7,kiR1r=0.5830000000000001,Kmgneslow=526330.0,knfpBR1=9.144e-13,knfpiBr=85.67999999999999,knfpiR1r=0.16443,knfpSOS=3.4104e-5,kpERK=9.454e-6,kpMEK=0.0005406,kpR1=20152.0,kR1f=0.000329345,kR1r=240.62,kRgneslow=19.549999999999997,kRhydro=0.8672,kSoff=32.7,kSon=162.72500000000002,kSOSf=0.00036708000000000004,kSOSr=13.179
kBf=5376.650000000001,kBr=0.0865,kcatE=20.979,kdEf=8.272549999999999,kdEr=148.96,kdp=170.94000000000003,kdpERK=0.9613499999999999,kdpMEK=2.5039,kdpR1=19.67,kdpSOS=0.039555,kdR1f=3.4125,kdR1r=81.22,kEf=100625.0,kEr=157.67999999999998,kfpBr=36.176,kfpR1r=0.23278000000000004,kG2f=3.4882,kG2r=3829.5,kG2SOSf=1.4763,kG2SOSr=332.78499999999997,kiBf=6.240999999999999e-13,kiBr=10.062000000000001,kiR1f=9.546e-6,kiR1r=1.4300000000000002,Kmgneslow=493885.0,knfpBR1=7.8105e-13,knfpiBr=63.75000000000001,knfpiR1r=0.013919999999999998,knfpSOS=5.9975999999999996e-5,kpERK=8.062e-6,kpMEK=0.0011845499999999997,kpR1=8816.5,kR1f=1.9859999999999996e-5,kR1r=817.1999999999999,kRgneslow=47.724999999999994,kRhydro=1.6124499999999997,kSoff=65.83600000000001,kSon=128.76500000000001,kSOSf=0.0004967999999999999,kSOSr=11.1735
kBf=1491.95,kBr=0.06141499999999999,kcatE=61.937999999999995,kdEf=9.3005,kdEr=129.96,kdp=238.28000000000003,kdpERK=1.508,kdpMEK=3.14265,kdpR1=238.85,kdpSOS=0.01758,kdR1f=9.31125,kdR1r=11.135,kEf=50625.0,kEr=46.44,kfpBr=47.348,kfpR1r=0.05768000000000001,kG2f=6.1614,kG2r=19980.0,kG2SOSf=0.1554,kG2SOSr=97.185,kiBf=6.162e-13,kiBr=7.41,kiR1f=1.2802e-5,kiR1r=1.6610000000000003,Kmgneslow=540750.0,knfpBR1=2.6289000000000002e-12,knfpiBr=27.54,knfpiR1r=0.04610999999999999,knfpSOS=3.9983999999999995e-5,kpERK=8.816e-6,kpMEK=0.0003021,kpR1=2862.5,kR1f=0.00021349499999999996,kR1r=649.22,kRgneslow=10.924999999999997,kRhydro=0.6775,kSoff=53.628,kSon=7.075,kSOSf=2.2080000000000002e-5,kSOSr=6.111999999999999
kBf=3462.45,kBr=0.01903,kcatE=4.995,kdEf=2.30065,kdEr=68.39999999999999,kdp=88.06,kdpERK=1.5457,kdpMEK=3.6792000000000002,kdpR1=240.255,kdpSOS=0.038969000000000004,kdR1f=1.51125,kdR1r=113.315,kEf=105625.0,kEr=91.8,kfpBr=44.156000000000006,kfpR1r=0.38728,kG2f=5.216,kG2r=29137.5,kG2SOSf=2.31805,kG2SOSr=512.43,kiBf=1.58e-13,kiBr=6.396,kiR1f=3.7000000000000006e-6,kiR1r=0.3630000000000001,Kmgneslow=623665.0,knfpBR1=3.37185e-12,knfpiBr=23.459999999999997,knfpiR1r=0.07917,knfpSOS=5.958399999999999e-5,kpERK=5.625999999999999e-6,kpMEK=0.00054855,kpR1=12824.0,kR1f=0.00021845999999999994,kR1r=835.36,kRgneslow=51.462500000000006,kRhydro=0.44715,kSoff=1.308,kSon=127.35000000000001,kSOSf=0.00033672,kSOSr=8.404
kBf=3603.2,kBr=0.07006499999999999,kcatE=22.644000000000002,kdEf=8.07675,kdEr=85.88,kdp=489.51000000000005,kdpERK=3.41185,kdpMEK=2.22285,kdpR1=43.55500000000001,kdpSOS=0.057720999999999995,kdR1f=5.7525,kdR1r=77.945,kEf=3750.0,kEr=166.32,kfpBr=34.846000000000004,kfpR1r=0.27398000000000006,kG2f=2.5428,kG2r=666.0,kG2SOSf=1.28205,kG2SOSr=273.885,kiBf=1.3193e-12,kiBr=4.758,kiR1f=2.7380000000000007e-6,kiR1r=0.2970000000000001,Kmgneslow=180250.0,knfpBR1=2.6098500000000002e-12,knfpiBr=89.76,knfpiR1r=0.10353,knfpSOS=7.056e-6,kpERK=7.133999999999999e-6,kpMEK=0.0006042,kpR1=14427.0,kR1f=3.1444999999999995e-5,kR1r=345.04,kRgneslow=5.4624999999999995,kRhydro=0.25745,kSoff=79.788,kSon=82.07000000000001,kSOSf=0.00054372,kSOSr=18.145
kBf=1914.2,kBr=0.025949999999999994,kcatE=27.639,kdEf=4.6013,kdEr=102.6,kdp=235.69000000000003,kdpERK=1.86615,kdpMEK=0.8942500000000001,kdpR1=182.65,kdpSOS=0.025783999999999998,kdR1f=3.65625,kdR1r=98.90500000000002,kEf=106250.0,kEr=197.64000000000001,kfpBr=22.876000000000005,kfpR1r=0.34196,kG2f=5.1182,kG2r=16483.5,kG2SOSf=1.9295499999999999,kG2SOSr=338.675,kiBf=1.5484e-12,kiBr=7.176,kiR1f=1.2210000000000002e-5,kiR1r=0.8250000000000002,Kmgneslow=497490.0,knfpBR1=3.4099500000000004e-12,knfpiBr=99.96,knfpiR1r=0.00261,knfpSOS=3.7239999999999996e-5,kpERK=4.0599999999999996e-7,kpMEK=0.00024645,kpR1=801.5,kR1f=0.00027307499999999996,kR1r=299.64,kRgneslow=24.724999999999998,kRhydro=0.12195,kSoff=51.884,kSon=87.73,kSOSf=0.00036432000000000006,kSOSr=10.0275
kBf=534.8499999999999,kBr=0.062279999999999995,kcatE=31.967999999999996,kdEf=9.055749999999998,kdEr=20.519999999999996,kdp=282.31000000000006,kdpERK=1.26295,kdpMEK=4.67565,kdpR1=248.685,kdpSOS=0.029885999999999996,kdR1f=0.43875,kdR1r=41.265,kEf=122500.0,kEr=65.88,kfpBr=29.792,kfpR1r=0.15450000000000003,kG2f=3.423,kG2r=24808.5,kG2SOSf=0.9971499999999999,kG2SOSr=141.36,kiBf=1.1692000000000001e-12,kiBr=13.260000000000002,kiR1f=2.22e-7,kiR1r=1.8150000000000004,Kmgneslow=403760.0,knfpBR1=1.3716e-12,knfpiBr=27.03,knfpiR1r=0.0087,knfpSOS=3.0183999999999998e-5,kpERK=1.1542e-5,kpMEK=0.00028619999999999996,kpR1=21411.5,kR1f=0.00031776,kR1r=808.12,kRgneslow=28.174999999999997,kRhydro=1.91055,kSoff=40.548,kSon=268.85,kSOSf=0.00026772,kSOSr=3.2469999999999994
kBf=1351.1999999999998,kBr=0.0077849999999999985,kcatE=33.965999999999994,kdEf=8.762049999999999,kdEr=103.36,kdp=297.85,kdpERK=3.393,kdpMEK=4.9567,kdpR1=103.97,kdpSOS=0.00293,kdR1f=1.8037499999999997,kdR1r=17.029999999999998,kEf=70625.0,kEr=37.8,kfpBr=8.512,kfpR1r=0.28840000000000005,kG2f=3.5534000000000003,kG2r=17982.0,kG2SOSf=2.4993499999999997,kG2SOSr=262.10499999999996,kiBf=3.318e-13,kiBr=2.8860000000000006,kiR1f=1.5540000000000003e-6,kiR1r=2.1670000000000003,Kmgneslow=353290.0,knfpBR1=2.8194e-12,knfpiBr=75.99000000000001,knfpiR1r=0.15486,knfpSOS=8.623999999999999e-6,kpERK=1.1309999999999998e-5,kpMEK=0.0010493999999999998,kpR1=8244.0,kR1f=0.00013239999999999997,kR1r=867.1400000000001,kRgneslow=46.575,kRhydro=1.07045,kSoff=5.231999999999999,kSon=124.52000000000001,kSOSf=0.00022632000000000002,kSOSr=14.8025
kBf=872.6499999999999,kBr=0.13580499999999998,kcatE=3.663,kdEf=3.37755,kdEr=63.08,kdp=437.71000000000004,kdpERK=2.0358,kdpMEK=1.0475500000000002,kdpR1=102.56500000000001,kdpSOS=0.05742799999999999,kdR1f=6.142500000000001,kdR1r=51.09,kEf=79375.0,kEr=42.120000000000005,kfpBr=18.088000000000005,kfpR1r=0.21218000000000004,kG2f=5.0204,kG2r=16317.0,kG2SOSf=0.2849,kG2SOSr=441.75,kiBf=7.505e-13,kiBr=9.594000000000001,kiR1f=6.660000000000001e-6,kiR1r=0.231,Kmgneslow=50470.0,knfpBR1=3.7719e-12,knfpiBr=48.96000000000001,knfpiR1r=0.11571000000000001,knfpSOS=6.0759999999999994e-5,kpERK=5.7999999999999995e-6,kpMEK=0.00031005000000000003,kpR1=15686.5,kR1f=0.00012743499999999996,kR1r=685.54,kRgneslow=29.037499999999998,kRhydro=1.0162499999999999,kSoff=25.724,kSon=253.28500000000003,kSOSf=0.00029532,kSOSr=12.223999999999998
